latitude,longitude,label
27.491267199999999,-109.91070929999999,1
32.459841300000001,-117.0058566,1
32.504985550000001,-116.88843869999999,2
37.362516999999997,-122.03476000000001,1
31.330092199999999,-110.9417559,1
24.132673,-110.3381174,1
39.854043000000004,-105.02507715,2
32.472188250000002,-116.93066655,2
32.529508100000001,-117.051896,2
34.052234200000001,-118.24368490000001,1
35.689779599999994,-105.9426663,2
37.386051700000003,-122.0838511,1
27.686071900000002,-113.41166339999999,1
