latitude,longitude,label
25.856272239999999,-100.65365992,5
21.327939533333332,-99.986187700000002,3
19.37043262666667,-99.158550396666669,30
20.3716969,-103.04428235,2
19.300057300000002,-98.091909316666658,6
18.30287955,-91.825955499999992,2
21.004702185714283,-101.4636118,7
24.389519100000001,-106.03085915,2
13.70711925,-89.197373249999998,2
22.428245750000002,-102.508064625,4
19.502442012500001,-99.16470237499999,8
18.654236940000001,-97.014260899999996,5
18.152499800000001,-99.523839424999991,4
