latitude,longitude,label
21.038200292307693,-101.68179318461537,13
19.300057300000002,-98.091909316666658,6
18.654236940000001,-97.014260899999996,5
38.627002500000003,-90.199404200000004,1
19.482989118181816,-99.157787518181806,11
16.004999400000003,-90.511664375000009,4
24.389519100000001,-106.03085915,2
18.152499800000001,-99.523839424999991,4
19.354768457142857,-99.050812899999997,7
26.671271885714283,-100.62600118571427,7
25.848837250000003,-80.267550599999993,2
22.026668600000001,-99.026250300000001,1
22.974919149999998,-102.7175536,2
19.325644983333333,-99.251387266666669,6
19.384456107142856,-99.176746735714275,14
